Id,SalePrice_pred
1812,100999.70975049373
1813,121791.94251226736
1814,83292.89848611773
1815,29803.438074443577
1816,90562.88401858018
1817,100726.06693730335
1818,169224.33056800946
1819,130056.77542696406
1820,41494.27439916271
1821,119153.8715067858
1822,161717.403936345
1823,38868.26894563054
1824,155975.36221217632
1825,145368.53017221286
1826,97105.22356306521
1827,97707.92835593314
1828,128317.3394109815
1829,154289.34841689907
1830,151919.20698692903
1831,155827.699133048
1832,77172.90121378472
1833,150760.668054221
1834,112670.12286908345
1835,123223.05738964913
1836,125890.97141609015
1837,83231.84742982121
1838,113768.04807285957
1839,97538.24630119686
1840,154257.0379213884
1841,124484.51459167805
1842,86281.38978675805
1843,126829.04476013091
1844,144315.6082659554
1845,153595.59507348892
1846,152854.36844125215
1847,181385.21522394373
1848,28639.674844515946
1849,122664.73667055373
1850,113941.75901570318
1851,149307.89150886924
1852,126419.09592333689
1853,111825.86694897074
1854,169881.63368845
1855,148713.63680859024
1856,227548.10553167845
1857,145382.05263158187
1858,159620.29175502286
1859,117747.96320336168
1860,143455.2098239245
1861,119392.97179113844
1862,313218.2137569498
1863,311736.8639792367
1864,311750.86038929166
1865,350666.1370223487
1866,340614.5255498936
1867,222499.72317225998
1868,291201.5463825149
1869,206919.60254879566
1870,219630.4537994199
1871,281626.21818744927
1872,175530.18681712623
1873,225112.85571342817
1874,151737.8510390854
1875,205496.38461379264
1876,194354.1775874812
1877,199275.68602698325
1878,210226.62303081562
1879,118576.85734542264
1880,127389.09077170482
1881,239813.00657301888
1882,242951.42774562477
1883,185560.30714400287
1884,198690.05035711481
1885,247000.35025342146
1886,292974.71978433436
1887,214970.08870342487
1888,253270.63103694693
1889,173221.95400863426
1890,112307.33094346122
1891,139396.3329220986
1892,86911.90468475081
1893,125517.87061991854
1894,118264.9500647526
1895,133968.36842950148
1896,120556.44946273559
1897,95009.42592310709
1898,112264.21471020125
1899,157684.84711495996
1900,166082.4664534677
1901,164560.29061938997
1902,157039.47733746175
1903,229126.26674691413
1904,161609.72278014733
1905,200360.15669056235
1906,151862.7407152248
1907,214661.47102018533
1908,108750.09112964808
1909,141515.01028994494
1910,123196.1132646483
1911,231667.74984562438
1912,300053.10234693077
1913,168541.09802031648
1914,56436.52098663307
1915,311199.0555029842
1916,24401.334704740148
1917,250554.93661070467
1918,135332.73970053694
1919,169882.09617294595
1920,162708.7477343191
1921,359078.53823176975
1922,332043.386038367
1923,233991.97884934224
1924,224559.4491612078
1925,208526.20605329308
1926,365948.36343329394
1927,126657.54316329505
1928,154255.85797941906
1929,113949.53705709623
1930,131084.18858535704
1931,135073.9210384597
1932,135236.76065176757
1933,186290.17437487107
1934,176814.2786088822
1935,171130.04813256767
1936,203621.65750322962
1937,176490.68091646262
1938,170855.4415689108
1939,260424.99774651023
1940,195876.98602509228
1941,168362.86679750247
1942,177092.4190862633
1943,228835.2553940715
1944,375348.6641853048
1945,368745.6573487671
1946,145862.94323938154
1947,321384.2442347845
1948,163721.84264490628
1949,235153.27511095454
1950,187625.49802018155
1951,240875.42999938113
1952,198856.81266760343
1953,182487.48642748274
1954,185510.68021359819
1955,133038.33307410413
1956,277274.8742339149
1957,147620.03254067485
1958,270608.3548517707
1959,133810.339931421
1960,92422.70478124304
1961,124022.14113484937
1962,86058.09816585199
1963,105243.95187109076
1964,97283.18633889298
1965,142920.631082174
1966,137263.03573444518
1967,308203.12178882805
1968,408315.0332891183
1969,376628.20730435534
1970,406885.8342589901
1971,453071.67649328284
1972,371464.5868019038
1973,296255.93564821605
1974,348823.32737619
1975,446343.0792325808
1976,276107.2248788904
1977,364508.6926966511
1978,351821.76802413445
1979,312032.566625951
1980,205368.51648420253
1981,337535.6740789109
1982,221422.32736495882
1983,213091.21394417778
1984,188866.1545476221
1985,235279.68876951322
1986,206067.15721507324
1987,201043.2773874751
1988,172056.2772316265
1989,199028.16653569826
1990,214955.48083282541
1991,226987.04572548426
1992,225340.8913396306
1993,174203.72991681992
1994,241873.39500339865
1995,189187.97550535254
1996,293317.5342507941
1997,343209.81973221817
1998,299350.51685523096
1999,299573.42102839553
2000,310719.7384551341
2001,283912.51335326384
2002,252358.49122522018
2003,245635.73502616008
2004,280885.8587538325
2005,251316.43587998627
2006,225020.28722812148
2007,246230.22456097897
2008,222161.97916356544
2009,204239.8217689616
2010,195778.01741718486
2011,162401.58409030296
2012,181232.14861002687
2013,173941.19150273915
2014,177428.43725479665
2015,201437.0142374549
2016,194671.64130153193
2017,197824.43467728695
2018,132524.2135961732
2019,136516.4381667755
2020,96075.79066466284
2021,101613.64780684924
2022,176352.91956122758
2023,138274.62622576943
2024,292300.8297929074
2025,359855.0388451434
2026,175460.14467042027
2027,156424.46293473348
2028,157592.4921941623
2029,170513.80933704152
2030,265434.9239033305
2031,244451.67644109845
2032,273772.4838117373
2033,251751.1932884801
2034,177745.096942082
2035,228819.09129824518
2036,206110.09171500432
2037,206909.55590370708
2038,307141.27242376865
2039,231040.84740737575
2040,320212.6386399348
2041,273176.60935999564
2042,204562.2786247144
2043,176742.38293308325
2044,190091.50937843212
2045,199918.2472299667
2046,135994.77045397923
2047,141085.90608374728
2048,143562.65001420854
2049,135591.33434713437
2050,174816.26185384183
2051,112047.10633503969
2052,127441.22552707072
2053,147161.5293484479
2054,79431.11923142533
2055,153234.35020333403
2056,154887.5832988336
2057,111376.57532496622
2058,207824.6851911181
2059,125524.86523563418
2060,168408.9885348163
2061,181564.509842077
2062,118712.86429379233
2063,114515.08926884345
2064,125252.94975315838
2065,126355.345055466
2066,175186.7535938669
2067,131635.38167288917
2068,140963.45773497288
2069,79783.269407899
2070,112781.66966189991
2071,88130.2579937958
2072,145809.80806818267
2073,131566.51655572595
2074,160013.5250187314
2075,163797.38489551155
2076,119649.12821367072
2077,153909.1130267359
2078,118177.93505042401
2079,142646.8301707575
2080,118331.94686653776
2081,121931.65815317341
2082,137820.11626259284
2083,155476.43942862676
2084,92849.20192713877
2085,111450.60348478772
2086,145385.05108695006
2087,126863.30511529812
2088,89764.48434942834
2089,71163.08024602309
2090,124694.49616433757
2091,83547.62056003224
2092,127284.02327782023
2093,145983.74068083847
2094,103996.89541989187
2095,127165.82078321071
2096,82848.3622997999
2097,94959.56129057596
2098,149344.19163594124
2099,24175.320524243492
2100,70080.74750508051
2101,102945.49568099363
2102,148570.8778490204
2103,85458.42272426348
2104,142979.5054544798
2105,130477.944795815
2106,21083.825236751552
2107,207673.67907355615
2108,114903.28583258475
2109,96441.99224305178
2110,115693.47511090184
2111,152776.7404846876
2112,137300.32351976822
2113,119800.76869700894
2114,126074.03283285696
2115,158532.9374814809
2116,114962.13978384822
2117,143533.89210654725
2118,117827.37561421306
2119,105645.973127612
2120,128322.63624081024
2121,95372.11148373502
2122,103980.71395433306
2123,82233.78194321219
2124,182279.60302525098
2125,143191.67925137113
2126,157180.4884050737
2127,183814.8455582105
2128,137134.0233236004
2129,82623.13688775852
2130,134815.07158109572
2131,150515.8320776271
2132,106388.63766680982
2133,126916.10875543603
2134,120124.00808901174
2135,98584.84926019603
2136,40400.7767591961
2137,111400.05010298139
2138,139980.168735782
2139,146247.4065277363
2140,141530.9690885365
2141,166990.31798892698
2142,129391.6635756602
2143,139925.1489572896
2144,124409.29954491436
2145,152138.94651886343
2146,191640.7620826325
2147,143524.44459843953
2148,143511.16132075587
2149,158643.63456551626
2150,237257.33191342512
2151,125668.4648668771
2152,177854.71346308594
2153,194557.95462281688
2154,100922.19038264651
2155,134239.1710920673
2156,253934.2807750246
2157,221897.9225923937
2158,237626.68248483096
2159,225849.46762409672
2160,190007.62818305963
2161,234518.22972168817
2162,363697.932444289
2163,346452.9383538949
2164,253629.5194266482
2165,195009.1801305588
2166,165534.13233991442
2167,224038.65034566142
2168,190946.6475988927
2169,193321.79068847594
2170,213406.67187904462
2171,153109.17416397136
2172,137467.47497886445
2173,171033.4610211192
2174,215011.10674557954
2175,266699.37262650003
2176,303801.211557084
2177,234212.04574438345
2178,209847.08003200908
2179,136504.58463813676
2180,214929.21787432092
2181,200035.7817955395
2182,224761.45362005767
2183,199430.21306366663
2184,127628.68164848689
2185,138128.0783589251
2186,135450.06909658608
2187,159434.14111288887
2188,166717.4972700236
2189,319178.3415406275
2190,71053.00877700656
2191,56130.28381285393
2192,79673.36699184784
2193,119446.32225123273
2194,103552.81923430714
2195,81553.02553381423
2196,108142.95140403837
2197,104927.06500038118
2198,156684.00859765158
2199,176047.36555225457
2200,152143.91829532673
2201,151883.98942696129
2202,195666.41810545512
2203,152811.91471036786
2204,170045.88725343626
2205,127074.12170141526
2206,159722.99019232162
2207,231593.49473510927
2208,249568.47202314544
2209,217363.46481407442
2210,118837.12049677165
2211,121933.44734515173
2212,119997.50954374502
2213,105529.9729282661
2214,149767.5604807734
2215,95568.9863573332
2216,148487.5477794456
2217,48440.08171603097
2218,88425.59461408485
2219,74859.21847097902
2220,43225.179638036105
2221,312027.4402684593
2222,299830.56909516983
2223,288530.80135234
2224,216556.58729907736
2225,122234.45154522546
2226,173386.7688033764
2227,201108.2792913186
2228,299319.10849658865
2229,241178.8497955896
2230,158911.57519675622
2231,211424.66440105357
2232,171521.0964828215
2233,174406.93849456467
2234,258758.77082625334
2235,238662.51711970288
2236,245930.41615456648
2237,301469.2623224525
2238,210767.17585157277
2239,121295.60353636435
2240,171320.3428036094
2241,138585.29467675474
2242,129312.18514886929
2243,129915.58697517784
2244,109352.77024816442
2245,120224.99755718114
2246,138580.23355213477
2247,130175.33064965533
2248,122432.07031505118
2249,118528.44633721188
2250,124860.40038597409
2251,120698.81902785093
2252,176978.1325004655
2253,169499.66864046402
2254,182529.03187935706
2255,188744.59828225392
2256,175342.2785286883
2257,209266.16345055943
2258,154896.81031422917
2259,168513.59992971877
2260,152365.20582034954
2261,222577.81988207204
2262,233873.31516435585
2263,369377.5225938236
2264,403518.79759489466
2265,173818.10787250183
2266,310004.07811298105
2267,360815.60648483864
2268,411105.0720832968
2269,163073.6542132255
2270,185184.408237133
2271,207949.93768463185
2272,211437.1593359586
2273,156942.9854730328
2274,175390.70069249492
2275,152371.6730982146
2276,197798.07476279407
2277,184831.43264547546
2278,155584.36161474255
2279,125157.82313193378
2280,105191.28626986688
2281,157036.11358656254
2282,169061.49902487916
2283,113496.10093735406
2284,126602.75883496754
2285,136359.06807460886
2286,117027.37013703748
2287,380272.31223679933
2288,295918.08239474567
2289,325461.69440825714
2290,413300.37353276706
2291,356000.29051274917
2292,403863.5124319127
2293,425475.8449857916
2294,389919.8405317835
2295,421923.1081546639
2296,257203.64168256294
2297,368180.78504149744
2298,359431.90065948496
2299,352193.6327330448
2300,324378.72437893134
2301,338094.0901753133
2302,251443.19392411262
2303,253090.5855745882
2304,252245.621851718
2305,200445.99045446856
2306,193084.05083570033
2307,205958.51350045807
2308,225533.0885370562
2309,298034.64632726694
2310,222042.11637216952
2311,215370.74268582262
2312,171276.92485779597
2313,171533.30958225633
2314,189313.59415877584
2315,176333.94076105027
2316,207949.30064381845
2317,195508.71046961506
2318,178428.1842873475
2319,183115.35289144045
2320,177710.44093529574
2321,251918.7758996138
2322,189787.98355575345
2323,202732.79324879026
2324,204534.08554362252
2325,206390.96487209664
2326,187558.47239792676
2327,203545.38702153266
2328,230248.18680186133
2329,190537.5826258968
2330,179159.30236884922
2331,330065.3791129914
2332,400065.03630494326
2333,316735.7577468831
2334,277490.9320781683
2335,309104.6982626406
2336,306879.66249062016
2337,197985.18758422518
2338,248170.5883614173
2339,231130.29325578435
2340,371866.8874511927
2341,206545.98925395662
2342,232824.413759529
2343,221395.15049735337
2344,223078.59621564206
2345,229673.4428835648
2346,220019.7622278703
2347,197103.50402485998
2348,247369.94909403095
2349,179433.32217897626
2350,322250.35082049563
2351,257209.9457624422
2352,243190.86789205915
2353,252502.13895358384
2354,150606.303039839
2355,154901.56649388027
2356,162121.71956850673
2357,189287.69802819265
2358,189910.15332543224
2359,124177.6732531488
2360,112512.28412410372
2361,146545.0701696553
2362,252552.65276073542
2363,153586.97046500165
2364,179400.6673900689
2365,217842.35679953924
2366,199176.7397169766
2367,220711.61075264364
2368,222428.24134288557
2369,203829.48197858845
2370,169249.89352705298
2371,159940.87271399103
2372,193956.92885587877
2373,296478.7553809243
2374,306900.44107062975
2375,248585.89296091028
2376,280358.80617951066
2377,315763.7783819063
2378,148026.21590701136
2379,221042.48293682933
2380,153303.69588215684
2381,172330.47953464236
2382,224224.9511121619
2383,195371.51053853074
2384,231003.2759861476
2385,171569.14067426318
2386,130992.09179709436
2387,130519.54886345645
2388,105662.41099437125
2389,125302.75623497907
2390,150367.79190815022
2391,132495.88380170325
2392,117591.66230762165
2393,167230.5867180628
2394,146892.84361352766
2395,212265.18481048173
2396,143424.2256130236
2397,205970.60253731764
2398,131024.6269470414
2399,54665.18040943073
2400,66880.34500942804
2401,126965.85557031786
2402,146451.03693869707
2403,135988.60567702257
2404,140805.67828241628
2405,165967.35739141668
2406,132931.20519299063
2407,125176.892192784
2408,153905.25372446163
2409,110284.50194804704
2410,189387.7814071579
2411,107376.12060796014
2412,153217.87058401044
2413,128589.46295757292
2414,165940.08641080014
2415,132188.19397716457
2416,133761.78899316464
2417,136210.49956142608
2418,130293.83782392363
2419,127466.766730368
2420,116556.75044519061
2421,141448.2639970333
2422,111120.33751438055
2423,116675.70545183108
2424,152285.29858906995
2425,218649.0407359122
2426,125449.73427965841
2427,132570.5081586515
2428,188697.15917851683
2429,97504.68249293824
2430,127730.1858293972
2431,100725.23411168609
2432,156192.01534545096
2433,149690.49915118766
2434,143614.3543826667
2435,160288.43069445214
2436,122886.4477464749
2437,108167.20806092586
2438,108946.76054236184
2439,97433.07470300098
2440,128045.69470462308
2441,103963.38459290822
2442,89866.2979331921
2443,139107.74066331572
2444,116799.77743735105
2445,82333.13447967656
2446,137683.49960577633
2447,196677.9022421732
2448,138722.41004275662
2449,120793.98325986939
2450,152291.29590089186
2451,128323.98321957295
2452,204671.7787141169
2453,91855.40031916811
2454,101762.40584074499
2455,124784.98833858565
2456,138912.11934343344
2457,123265.76334344102
2458,134105.2042724992
2459,101791.06076863062
2460,153515.39853259714
2461,140280.50730298262
2462,126075.29166212698
2463,134350.7219343635
2464,177144.06980520804
2465,143879.28414057533
2466,127497.17778238839
2467,148591.06323663722
2468,84595.5007324672
2469,76062.40952750342
2470,205548.1024505313
2471,221780.85565716837
2472,167172.69359277794
2473,106836.48574406447
2474,61446.8168716051
2475,225974.29036746686
2476,102748.75058492899
2477,106217.09429434975
2478,139116.86732534866
2479,106887.41027731466
2480,149950.96692328792
2481,128460.36276911959
2482,126361.23384770376
2483,103601.99660749361
2484,128405.06323233464
2485,134509.80304197545
2486,149167.03769028833
2487,199590.3534329738
2488,169026.81217123044
2489,157608.25141812282
2490,142154.66864498353
2491,98890.72299345698
2492,196665.9221866763
2493,163335.08756306232
2494,147355.9401042864
2495,87688.38967864278
2496,240370.83944041567
2497,156971.099192584
2498,101033.6950272233
2499,73470.76622348298
2500,96794.39329121681
2501,141844.2363037793
2502,141644.52929331723
2503,89557.12235420274
2504,172256.46737301565
2505,224035.19480308625
2506,251632.0209669352
2507,278640.659294942
2508,249219.14370448288
2509,222618.7858254629
2510,215575.96941160268
2511,176318.9654978935
2512,220130.4741379703
2513,221915.0254616927
2514,271611.7730834917
2515,138782.08161429534
2516,178840.79018141763
2517,151190.3254214447
2518,148906.86054400087
2519,238484.24168858532
2520,208705.0893644645
2521,187170.83582947723
2522,217694.2855014716
2523,111853.6891655103
2524,133258.65529120291
2525,125082.69770548516
2526,141594.33360458
2527,118428.20198283455
2528,128524.98721476278
2529,156647.21071872255
2530,129283.12426582369
2531,256752.67513870622
2532,220741.60827951005
2533,196965.38850238197
2534,252405.12076846862
2535,268861.6417049143
2536,226334.06970738247
2537,236330.1300508433
2538,184579.33610049236
2539,196170.61693949235
2540,181984.83515759607
2541,181319.73373375754
2542,162650.13008539044
2543,124668.05567317246
2544,109968.01640384633
2545,140724.17471980225
2546,131167.17029403578
2547,156778.34121988883
2548,162450.32185400673
2549,161832.4622655485
2550,587577.66899322
2551,155295.8260380739
2552,130922.96115761236
2553,58609.395815743614
2554,83297.57405156929
2555,97601.13140981212
2556,83619.4616794406
2557,103564.95808130846
2558,189302.0409677748
2559,147513.5183423644
2560,155545.23438001986
2561,159295.3615536141
2562,149927.36964636945
2563,149524.91775156342
2564,206556.92896404586
2565,162993.55107601776
2566,157878.34226952356
2567,132009.7103928312
2568,192756.82989998275
2569,203188.7810655209
2570,125882.1326780868
2571,183080.20911480256
2572,168387.7310040433
2573,214170.27693119395
2574,280636.02320861904
2575,144993.7051611024
2576,120094.45874641738
2577,163406.87519755724
2578,79192.15989795598
2579,28177.341035768477
2580,108282.72336446625
2581,124565.30565095863
2582,126310.46851402661
2583,280475.4952016276
2584,165924.0412755214
2585,186064.0902952728
2586,205681.12346903904
2587,194099.00007617695
2588,135986.18390730408
2589,143142.10674694896
2590,203467.61144635826
2591,262561.48538275925
2592,214211.62241809748
2593,261472.83985294058
2594,175311.4906340231
2595,223725.41895674437
2596,287618.40058476967
2597,200245.6117873451
2598,285345.2860288489
2599,351630.037841629
2600,181428.5412074045
2601,152825.9275845145
2602,69989.71322140496
2603,98739.92850133259
2604,81579.7807780743
2605,65336.0128598077
2606,138684.57031299762
2607,234470.04941554053
2608,197619.70478014663
2609,169143.2055575248
2610,106091.56473818701
2611,133023.1076162583
2612,150250.6697290733
2613,127663.24111532171
2614,109253.63708431975
2615,162970.29747456743
2616,159249.87592364207
2617,191312.38310013272
2618,236526.78554434137
2619,209119.22369502042
2620,190362.66091021395
2621,169975.86680889264
2622,185861.36666784485
2623,223796.971067533
2624,279470.59871382936
2625,272866.54183249804
2626,169999.61280321344
2627,168198.77727683948
2628,434896.34164518525
2629,463937.83151619567
2630,377534.64943405666
2631,417518.88012870005
2632,397506.5706841404
2633,307933.2650494864
2634,391729.5273502633
2635,152632.25142678313
2636,178444.97726938338
2637,216962.59140459588
2638,263812.26727030275
2639,181152.6031950204
2640,148185.64998407097
2641,93168.60690037411
2642,172571.2394141779
2643,112983.98126974601
2644,114245.17534212072
2645,110761.14554390295
2646,94042.20888533683
2647,110370.8298886475
2648,136602.74191024396
2649,161525.5714890407
2650,135752.35309396824
2651,136885.939596947
2652,380554.00078702497
2653,250958.90641477844
2654,278675.1502203296
2655,390421.28774779395
2656,338936.66507004807
2657,336801.15028791974
2658,326187.795663483
2659,344203.3463082593
2660,364428.81777028344
2661,344403.27993435063
2662,372086.4399131111
2663,274264.30703465705
2664,293803.879551587
2665,337416.7375404168
2666,292798.3639562902
2667,178094.50000088944
2668,188237.61159324483
2669,185233.23295067408
2670,274396.2178527678
2671,189748.8399247208
2672,198272.5702969045
2673,196288.15366474638
2674,196269.61102591397
2675,194328.30586778844
2676,194110.04635871525
2677,196548.69543130105
2678,246686.602301315
2679,278063.36022641783
2680,297886.68832827825
2681,406484.6857797185
2682,318336.1931495615
2683,480268.4914358105
2684,336280.0164917386
2685,320611.5134845039
2686,251531.28679837903
2687,279571.90236483107
2688,216250.5139667397
2689,214785.70474943286
2690,364925.84633933846
2691,187508.9611894412
2692,163163.05794812736
2693,198817.11437955918
2694,157500.16811389272
2695,194824.8671661985
2696,181628.78332770886
2697,182170.77962563862
2698,203415.7710691459
2699,167756.46265580025
2700,150306.5648370682
2701,164161.13861540778
2702,125780.43155805802
2703,145018.7677514875
2704,145690.91152387462
2705,110130.19433777209
2706,106881.84176265498
2707,138663.9450630004
2708,118737.01240105799
2709,111950.57915837453
2710,126038.55471101546
2711,276512.22120182135
2712,388434.4690424355
2713,162922.46286447035
2714,146493.9140343823
2715,169385.85602918133
2716,142645.16197561787
2717,196819.70826506446
2718,218942.04191072646
2719,140448.37628479116
2720,197398.1764302669
2721,134664.0036660665
2722,173759.49379232677
2723,157954.16529695177
2724,137847.67120625736
2725,122122.68328395547
2726,133696.5461304497
2727,185016.0927813547
2728,184104.9077757691
2729,145486.1949031478
2730,144474.58896104307
2731,133851.80125975417
2732,137463.0577968275
2733,157156.18943213805
2734,161504.93116131143
